id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
756483,956418,10000,10000,10000, 36 months,0.0749,311.02,A,A4,2 years,MORTGAGE,80000,Source Verified,2011-05-01,Fully Paid,722xx,AR,10.72,0,01-05-2001,0,NA,NA,14,0,41066,0.702,22,f,0,0,11050.11523,11050.12,10000,1050.12,0,0,0,2013-05-01,3923.52,2016-05-01
756487,956433,6600,6600,6600, 60 months,0.2248,184.1,G,G2,2 years,RENT,38480,Source Verified,2011-05-01,Fully Paid,350xx,AL,6.58,0,01-05-1996,0,33,100,3,1,6593,0.634,8,f,0,0,9697.160007,9697.16,6600,3097.16,0,0,0,2015-06-01,62.19,2016-05-01
756510,956457,35000,22800,22775, 60 months,0.1523,545.17,C,C5,3 years,MORTGAGE,220000,Verified,2011-06-01,Fully Paid,672xx,KS,11.42,0,01-12-1991,3,NA,NA,15,0,19338,0.415,41,f,0,0,32322.35997,32286.92,22800,9522.36,0,0,0,2015-09-01,3897.69,2015-09-01
756579,940167,25000,16425,16400, 60 months,0.1299,373.64,C,C1,10+ years,RENT,45000,Source Verified,2011-05-01,Fully Paid,019xx,MA,10.05,0,01-12-1997,0,NA,NA,7,0,12615,0.469,15,f,0,0,21556.52503,21523.71,16425,5131.53,0,0,0,2014-09-01,7385.89,2015-06-01
756599,956550,9600,9600,9600, 36 months,0.1199,318.82,B,B5,2 years,MORTGAGE,75000,Not Verified,2011-05-01,Fully Paid,919xx,CA,22.85,0,01-10-2000,1,24,NA,12,0,4371,0.405,47,f,0,0,11394.27819,11394.28,9600,1794.28,0,0,0,2013-11-01,2470.85,2015-12-01
756604,956555,28000,28000,28000, 36 months,0.1099,916.56,B,B3,< 1 year,MORTGAGE,146990,Verified,2011-05-01,Fully Paid,200xx,DC,15.49,0,01-08-1969,0,NA,NA,16,0,44851,0.693,30,f,0,0,32369.87232,32369.87,28000,4369.87,0,0,0,2013-06-01,11323.59,2016-05-01
756653,956606,5000,5000,5000, 36 months,0.0849,157.82,A,A5,2 years,RENT,60000,Not Verified,2011-05-01,Fully Paid,941xx,CA,7.76,0,01-03-1998,0,48,NA,14,0,17031,0.534,25,f,0,0,5658.902334,5658.9,5000,658.9,0,0,0,2013-12-01,1105.92,2016-05-01
756664,956619,3000,3000,3000, 36 months,0.1562,104.91,D,D1,5 years,RENT,30960,Source Verified,2011-05-01,Fully Paid,333xx,FL,1.01,0,01-01-2007,0,NA,NA,3,0,679,0.399,4,f,0,0,3776.720974,3776.72,3000,776.72,0,0,0,2014-06-01,113.28,2014-05-01
756669,956624,5900,5900,5900, 60 months,0.1479,139.72,C,C4,2 years,RENT,45000,Source Verified,2011-05-01,Current,070xx,NJ,10.43,0,01-07-2004,1,NA,NA,12,0,6787,0.342,20,f,145,145,8230.04,8229.45,5754.92,2475.12,0,0,0,2016-05-01,139.72,2016-05-01
756713,956672,17000,11775,11750, 60 months,0.1749,295.76,D,D5,10+ years,MORTGAGE,48000,Verified,2011-05-01,Charged Off,331xx,FL,12,0,01-06-1996,3,NA,NA,8,0,15235,0.881,34,f,0,0,5027.66,5017.07,2364,2639.95,0,23.71,0,2012-11-01,295.76,2016-05-01
756725,956684,28000,28000,27900, 36 months,0.1562,979.16,D,D1,10+ years,MORTGAGE,105018,Verified,2011-05-01,Fully Paid,285xx,NC,21.04,0,01-01-1987,1,NA,NA,12,0,24111,0.843,32,f,0,0,34002.20874,33880.77,28000,6002.21,0,0,0,2013-04-01,13469.53,2015-04-01
756727,956687,7000,7000,7000, 36 months,0.0749,217.72,A,A4,4 years,RENT,75000,Not Verified,2011-05-01,Fully Paid,928xx,CA,16.83,0,01-10-1987,0,27,105,14,1,4547,0.144,24,f,0,0,7837.573248,7837.57,7000,837.57,0,0,0,2014-06-01,239.94,2014-05-01
756745,956708,8325,8325,8325, 60 months,0.1349,191.52,C,C2,1 year,RENT,26400,Not Verified,2011-05-01,Fully Paid,787xx,TX,20.18,0,01-12-1994,2,NA,NA,6,0,13094,0.845,36,f,0,0,11312.13,11312.13,8325,2987.13,0,0,0,2015-09-01,614.45,2015-09-01
756794,956762,1500,1500,1500, 36 months,0.1299,50.54,C,C1,10+ years,RENT,57000,Source Verified,2011-05-01,Fully Paid,112xx,NY,19.58,0,01-10-1997,1,NA,NA,11,0,8960,0.914,41,f,0,0,1772.294835,1772.29,1500,272.29,0,0,0,2013-05-01,662.7,2013-04-01
756799,956767,35000,22200,22150, 60 months,0.1749,557.6,D,D5,6 years,MORTGAGE,116000,Verified,2011-05-01,Fully Paid,350xx,AL,21.67,0,01-08-1996,3,NA,NA,9,0,12650,0.403,21,f,0,0,32602.91999,32529.49,22200,10402.92,0,0,0,2015-03-01,8085.82,2015-03-01
756802,956770,2100,2100,2100, 36 months,0.1149,69.24,B,B4,10+ years,MORTGAGE,55963,Verified,2011-05-01,Charged Off,487xx,MI,21.1,0,01-10-1985,2,NA,107,19,1,29519,0.755,36,f,0,0,345,345,249.54,95.46,0,0,0,2011-11-01,69.24,2016-05-01
756833,956801,30000,30000,28330, 60 months,0.1689,743.81,D,D4,6 years,MORTGAGE,138000,Source Verified,2011-06-01,Fully Paid,442xx,OH,9.79,0,01-01-1993,1,NA,NA,18,0,26279,0.361,60,f,0,0,36517.1876,33015.74,30000,6517.19,0,0,0,2012-11-01,24637.18,2012-11-01
756847,956815,8325,8325,8300, 36 months,0.1349,282.48,C,C2,10+ years,MORTGAGE,69000,Source Verified,2011-05-01,Fully Paid,600xx,IL,12.5,2,01-10-1999,2,4,NA,19,0,13467,0.259,52,f,0,0,9896.516997,9866.8,8325,1571.52,0,0,0,2013-05-01,3698.61,2013-05-01
756858,956827,3000,3000,3000, 60 months,0.1479,71.04,C,C4,5 years,MORTGAGE,42000,Not Verified,2011-05-01,Current,547xx,WI,2.51,0,01-03-1994,2,43,NA,8,0,4709,0.471,24,f,74,74,4184.32,4184.32,2925.76,1258.56,0,0,0,2016-05-01,71.04,2016-05-01
756867,956834,6000,6000,5975, 36 months,0.1149,197.83,B,B4,4 years,MORTGAGE,40800,Not Verified,2011-05-01,Fully Paid,675xx,KS,4.06,0,01-06-1995,1,51,86,5,1,5512,0.525,14,f,0,0,7121.773328,7092.1,6000,1121.77,0,0,0,2014-06-01,214.37,2016-05-01
756869,956839,12800,12800,12800, 60 months,0.1749,321.5,D,D5,9 years,MORTGAGE,204000,Verified,2011-05-01,Fully Paid,301xx,GA,16.95,0,01-09-1989,1,NA,NA,21,0,80417,0.853,56,f,0,0,17947.76254,17947.76,12800,5147.76,0,0,0,2014-04-01,7055.77,2016-05-01
756890,956862,12000,12000,11950, 60 months,0.1689,297.53,D,D4,4 years,MORTGAGE,60000,Verified,2011-06-01,Fully Paid,349xx,FL,14.14,0,01-06-2001,1,42,NA,22,0,4182,0.402,41,f,0,0,15845.83799,15779.81,12000,3845.84,0,0,0,2013-09-01,8155.36,2013-09-01
756891,956863,6000,6000,6000, 36 months,0.0749,186.61,A,A4,6 years,RENT,25200,Not Verified,2011-05-01,Fully Paid,606xx,IL,13.33,0,01-10-2001,2,NA,NA,6,0,4078,0.311,10,f,0,0,6717.950109,6717.95,6000,717.95,0,0,0,2014-06-01,208.61,2014-05-01
756906,956881,3000,3000,3000, 36 months,0.0542,90.48,A,A1,< 1 year,RENT,16800,Verified,2011-05-01,Fully Paid,760xx,TX,5.29,0,01-09-1998,0,NA,NA,6,0,2869,0.1,6,f,0,0,3288.525621,3288.53,3000,258.53,29.99999997,0,0,2014-07-01,6.31,2014-10-01
756919,956895,9000,9000,9000, 36 months,0.0599,273.76,A,A2,4 years,MORTGAGE,76000,Not Verified,2011-05-01,Fully Paid,300xx,GA,9.08,0,01-02-1998,0,NA,NA,8,0,9606,0.31,29,f,0,0,9855.22863,9855.23,9000,855.23,0,0,0,2014-06-01,276.52,2014-05-01
756928,956904,6000,6000,5975, 36 months,0.1599,210.92,D,D2,4 years,RENT,55000,Source Verified,2011-05-01,Charged Off,331xx,FL,12.83,0,01-10-2007,0,NA,NA,14,0,4985,0.443,17,f,0,0,4189.8,4172.43,2796.65,1190.88,0,202.27,2.13,2013-01-01,210.92,2013-05-01
756971,956950,12900,12900,12900, 36 months,0.1479,445.86,C,C4,4 years,RENT,96000,Source Verified,2011-05-01,Fully Paid,308xx,GA,6.7,0,01-04-1982,3,37,NA,11,0,12319,0.666,48,f,0,0,16050.83718,16050.84,12900,3150.84,0,0,0,2014-06-01,467.73,2016-05-01
756978,956957,3000,3000,2750, 36 months,0.0849,94.69,A,A5,< 1 year,OWN,26000,Source Verified,2011-06-01,Fully Paid,774xx,TX,12.51,0,01-12-2000,0,NA,NA,16,0,9136,0.433,43,f,0,0,3288.904697,3014.83,3000,288.9,0,0,0,2012-12-01,189.8,2014-08-01
757001,956982,11000,11000,11000, 36 months,0.0749,342.12,A,A4,4 years,RENT,46000,Not Verified,2011-05-01,Fully Paid,880xx,NM,3.37,0,01-08-1986,0,NA,NA,3,0,7235,0.323,10,f,0,0,12316.23482,12316.23,11000,1316.23,0,0,0,2014-06-01,372.22,2014-05-01
757012,956996,5000,5000,5000, 36 months,0.0699,154.37,A,A3,10+ years,MORTGAGE,70000,Source Verified,2011-05-01,Fully Paid,610xx,IL,4.8,1,01-05-1986,0,4,NA,14,0,10241,0.133,50,f,0,0,5557.025543,5557.03,5000,557.03,0,0,0,2014-06-01,159.77,2016-05-01
757023,957009,3000,3000,3000, 60 months,0.1199,66.72,B,B5,10+ years,MORTGAGE,88992,Source Verified,2011-05-01,Current,234xx,VA,0,1,01-06-1994,2,14,NA,6,0,0,0,14,f,72,72,3926.88,3926.88,2927.89,998.99,0,0,0,2016-05-01,66.72,2016-05-01
757039,957027,1000,1000,1000, 36 months,0.1399,34.18,C,C3,4 years,RENT,60000,Source Verified,2011-05-01,Charged Off,951xx,CA,2.58,0,01-12-2000,1,62,114,3,1,5630,0.626,11,f,0,0,340.7,340.7,236.64,104.06,0,0,0,2012-04-01,34.18,2012-08-01
757106,957117,25975,16775,16500, 60 months,0.1349,385.91,C,C2,10+ years,MORTGAGE,52000,Verified,2011-05-01,Current,320xx,FL,25.62,0,01-04-1992,0,NA,NA,11,0,9859,0.317,19,f,398,392,22741.17,22368.12,16377.08,6364.09,0,0,0,2016-05-01,385.91,2016-05-01
757109,957121,18000,18000,18000, 60 months,0.2136,490.62,F,F4,1 year,MORTGAGE,44250,Source Verified,2011-05-01,Current,770xx,TX,13.34,1,01-10-2004,1,17,NA,18,0,2516,0.167,34,f,484,484,28939.86,28939.86,17515.61,11424.25,0,0,0,2016-05-01,490.62,2016-05-01
757135,957148,5000,5000,5000, 36 months,0.1059,162.73,B,B2,10+ years,OWN,40000,Source Verified,2011-05-01,Fully Paid,620xx,IL,23.1,0,01-07-1992,1,NA,NA,5,0,7146,0.715,23,f,0,0,5858.047647,5858.05,5000,858.05,0,0,0,2014-06-01,172.42,2015-11-01
757166,957181,15825,15825,15602, 36 months,0.0699,488.56,A,A3,10+ years,MORTGAGE,51000,Verified,2011-05-01,Fully Paid,913xx,CA,12.4,0,01-01-1985,1,NA,NA,6,0,25033,0.592,21,f,0,0,17537.04154,17267.85,15825,1712.04,0,0,0,2014-02-01,2107.84,2015-08-01
757181,957200,12000,12000,11950, 36 months,0.0999,387.15,B,B1,< 1 year,RENT,48605,Verified,2011-05-01,Fully Paid,100xx,NY,13.48,0,01-01-2005,0,NA,NA,10,0,21117,0.582,12,f,0,0,13192.93136,13137.96,12000,1173.57,19.35999997,0,0,2012-08-01,8148.69,2015-10-01
757185,957204,20000,12925,12900, 60 months,0.2099,349.6,F,F3,1 year,RENT,62500,Verified,2011-05-01,Fully Paid,951xx,CA,15.09,0,01-02-2000,2,NA,100,9,1,15838,0.895,50,f,0,0,19139.31685,19102.3,12925,6214.32,0,0,0,2014-04-01,7620.47,2016-05-01
757196,957216,3500,3500,3500, 60 months,0.1099,76.09,B,B3,10+ years,MORTGAGE,90000,Not Verified,2011-05-01,Fully Paid,296xx,SC,8.92,0,01-04-1996,1,NA,NA,7,0,6518,0.557,22,f,0,0,3744.943272,3744.94,3500,244.94,0,0,0,2012-01-01,3213.79,2013-07-01
757198,957218,4000,4000,4000, 36 months,0.0542,120.64,A,A1,10+ years,MORTGAGE,67000,Verified,2011-05-01,Fully Paid,800xx,CO,15.74,0,01-12-1994,2,NA,NA,12,0,23523,0.407,38,f,0,0,4342.212816,4342.21,4000,342.21,0,0,0,2014-06-01,114.58,2016-03-01
757200,957220,13000,13000,12750, 60 months,0.1099,282.59,B,B3,2 years,MORTGAGE,26000,Source Verified,2011-05-01,Fully Paid,447xx,OH,17.63,0,01-03-1999,0,NA,NA,8,0,6361,0.233,24,f,0,0,16057.89008,15749.08,13000,3057.89,0,0,0,2014-03-01,7038.85,2014-03-01
757203,957223,10625,10625,10625, 36 months,0.1149,350.32,B,B4,n/a,RENT,16800,Not Verified,2011-05-01,Fully Paid,347xx,FL,3.29,0,01-10-1999,2,25,NA,2,0,1234,0.726,12,f,0,0,12579.56587,12579.57,10625,1954.57,0,0,0,2014-02-01,1743.85,2014-09-01
757209,957230,13500,12125,12075, 36 months,0.0749,377.11,A,A4,10+ years,RENT,60000,Not Verified,2011-05-01,Fully Paid,020xx,MA,19.32,0,01-05-1995,0,NA,NA,8,0,17521,0.56,22,f,0,0,13008.99502,12955.35,12125,884,0,0,0,2012-08-01,8126.42,2016-01-01
757221,957243,8000,8000,8000, 36 months,0.1749,287.18,D,D5,4 years,RENT,39666,Source Verified,2011-05-01,Charged Off,913xx,CA,5.51,0,01-02-2007,1,41,NA,6,0,3122,0.633,9,f,0,0,1476.07,1476.07,694.95,449.77,0,331.35,3.24,2011-10-01,287.18,2012-02-01
757255,957278,8000,8000,8000, 36 months,0.0849,252.51,A,A5,1 year,MORTGAGE,55000,Not Verified,2011-06-01,Fully Paid,335xx,FL,16.47,0,01-09-1996,1,61,NA,9,0,11324,0.455,27,f,0,0,9090.083603,9090.08,8000,1090.08,0,0,0,2014-06-01,283.31,2014-06-01
757276,957301,8000,8000,8000, 36 months,0.1349,271.45,C,C2,6 years,OWN,48000,Not Verified,2011-05-01,Fully Paid,641xx,MO,18.65,0,01-11-1996,1,NA,NA,12,0,12689,0.819,16,f,0,0,9771.839911,9771.84,7999.92,1771.92,0,0,0,2014-06-01,295.89,2016-01-01
757305,957332,3000,3000,3000, 60 months,0.1399,69.79,C,C3,10+ years,MORTGAGE,41000,Verified,2011-06-01,Current,496xx,MI,24.64,0,01-03-1990,2,61,61,9,1,9508,0.583,31,f,72,72,4112.17,4112.17,2927.82,1184.35,0,0,0,2016-05-01,69.79,2016-05-01
757349,957379,7000,7000,7000, 60 months,0.1199,155.68,B,B5,< 1 year,RENT,27000,Source Verified,2011-05-01,Fully Paid,773xx,TX,18.13,0,01-08-2003,1,NA,NA,8,0,3802,0.242,34,f,0,0,9336.580005,9336.58,7000,2336.58,0,0,0,2016-04-01,462.82,2016-04-01
757381,957415,4000,4000,4000, 60 months,0.1099,86.95,B,B3,10+ years,RENT,89000,Source Verified,2011-05-01,Fully Paid,073xx,NJ,18.61,0,01-07-1994,0,NA,NA,16,0,16055,0.823,34,f,0,0,5209.58,5209.58,4000,1209.58,0,0,0,2016-02-01,427.33,2016-01-01
757393,957428,13650,13650,13650, 36 months,0.1879,498.91,E,E3,3 years,RENT,51000,Not Verified,2011-05-01,Fully Paid,282xx,NC,19.74,0,01-12-1993,0,41,NA,8,0,13498,0.957,9,f,0,0,17629.01295,17629.01,13650,3979.01,0,0,0,2013-09-01,4671.26,2016-05-01
757402,957437,8000,8000,8000, 60 months,0.1523,191.29,C,C5,2 years,RENT,60000,Not Verified,2011-06-01,Current,706xx,LA,19.96,0,01-02-1995,2,NA,NA,14,0,44054,0.644,39,f,214,214,11242.27,11242.27,7786.22,3456.05,0,0,0,2016-05-01,191.29,2016-05-01
757409,957445,10000,10000,10000, 36 months,0.0542,301.6,A,A1,1 year,MORTGAGE,60000,Not Verified,2011-05-01,Fully Paid,985xx,WA,11.62,0,01-11-1996,0,NA,NA,9,0,6976,0.081,36,f,0,0,10857.53439,10857.53,10000,857.53,0,0,0,2014-06-01,326.94,2016-04-01
757435,957473,6000,6000,6000, 36 months,0.0599,182.51,A,A2,4 years,MORTGAGE,56000,Source Verified,2011-05-01,Fully Paid,590xx,MT,0.9,0,01-12-1994,1,NA,NA,7,0,716,0.022,12,f,0,0,6464.676224,6464.68,6000,464.68,0,0,0,2013-03-01,2816.21,2015-02-01
757451,957492,35000,35000,35000, 60 months,0.1689,867.78,D,D4,10+ years,MORTGAGE,180000,Verified,2011-05-01,Fully Paid,774xx,TX,10.51,0,01-07-1992,2,NA,NA,10,0,11978,0.255,28,f,0,0,51407.80996,51407.81,35000,16407.81,0,0,0,2015-07-01,9782.85,2015-07-01
757460,957502,5000,5000,5000, 36 months,0.1149,164.86,B,B4,1 year,RENT,50000,Source Verified,2011-05-01,Fully Paid,917xx,CA,4.97,0,01-03-1998,2,NA,92,10,1,6167,0.541,23,f,0,0,5777.622841,5777.62,5000,777.62,0,0,0,2013-04-01,2323.06,2015-03-01
757524,957568,8000,8000,8000, 36 months,0.1099,261.88,B,B3,5 years,RENT,50000,Not Verified,2011-05-01,Fully Paid,330xx,FL,17.3,0,01-05-1992,0,NA,NA,10,0,21408,0.959,14,f,0,0,9427.334452,9427.33,8000,1427.33,0,0,0,2014-06-01,290.34,2016-05-01
757585,957641,3000,3000,3000, 36 months,0.1199,99.63,B,B5,5 years,MORTGAGE,40000,Not Verified,2011-05-01,Fully Paid,648xx,MO,0.45,3,01-10-1993,0,20,NA,5,0,271,0.194,11,f,0,0,3586.619764,3586.62,3000,586.62,0,0,0,2014-06-01,100.36,2015-07-01
757612,957674,20000,12825,12825, 36 months,0.0749,398.88,A,A4,< 1 year,RENT,85000,Verified,2011-06-01,Fully Paid,330xx,FL,29.38,0,01-06-1991,0,NA,NA,12,0,17217,0.588,23,f,0,0,14337.15401,14337.15,12825,1512.15,0,0,0,2014-01-01,2353.59,2016-05-01
757621,957683,6800,6800,6800, 36 months,0.0749,211.5,A,A4,10+ years,MORTGAGE,70000,Verified,2011-05-01,Fully Paid,347xx,FL,16.63,0,01-08-1993,1,77,NA,7,0,33093,0.747,26,f,0,0,7613.64017,7613.64,6800,813.64,0,0,0,2014-06-01,238.09,2014-05-01
757694,957761,3600,3600,3600, 60 months,0.2025,95.88,F,F1,10+ years,MORTGAGE,55000,Not Verified,2011-05-01,Fully Paid,263xx,WV,16.12,0,01-09-1995,2,NA,91,5,1,10430,0.984,20,f,0,0,3862.760116,3862.76,3600,262.76,0,0,0,2012-03-01,99.19,2015-06-01
757710,957779,6000,6000,6000, 60 months,0.1523,143.47,C,C5,1 year,RENT,32400,Not Verified,2011-05-01,Current,554xx,MN,21.22,0,01-02-2001,1,NA,NA,8,0,14667,0.692,15,f,157,157,8437.53,8437.53,5843.15,2594.38,0,0,0,2016-05-01,143.47,2016-05-01
757728,957801,2500,2500,2500, 60 months,0.1649,61.45,D,D3,6 years,RENT,34700,Source Verified,2011-05-01,Fully Paid,902xx,CA,8.2,0,01-11-1999,1,NA,89,5,1,604,0.151,7,f,0,0,2826.157277,2826.16,2500,326.16,0,0,0,2012-04-01,2275.41,2014-05-01
757733,957807,9000,9000,9000, 60 months,0.1399,209.37,C,C3,3 years,MORTGAGE,48000,Not Verified,2011-05-01,Fully Paid,773xx,TX,24.15,0,01-06-2006,1,NA,NA,11,0,3253,0.218,19,f,0,0,10608.07314,10608.07,9000,1608.07,0,0,0,2012-11-01,7264.01,2012-11-01
757740,957815,6000,6000,6000, 60 months,0.1879,154.96,E,E3,< 1 year,RENT,60000,Source Verified,2011-05-01,Charged Off,021xx,MA,18.86,1,01-06-1996,2,2,NA,15,0,28292,0.543,27,f,0,0,3661.37,3661.37,1581.4,1814.08,0,265.89,2.44,2013-04-01,154.96,2013-08-01
757747,957822,12000,12000,12000, 60 months,0.1649,294.96,D,D3,9 years,MORTGAGE,45000,Not Verified,2011-06-01,Fully Paid,640xx,MO,12.19,0,01-07-2001,1,NA,96,11,1,7452,0.436,16,f,0,0,16060.4438,16060.44,12000,4060.44,0,0,0,2013-12-01,7517.14,2016-05-01
757754,957829,15000,15000,15000, 60 months,0.1399,348.95,C,C3,3 years,MORTGAGE,65000,Not Verified,2011-05-01,Charged Off,184xx,PA,20.66,0,01-01-2001,2,NA,NA,11,0,11502,0.466,37,f,0,0,6279.54,6279.54,3458.27,2812.39,0,8.88,0,2012-12-01,348.95,2016-05-01
757804,957885,8000,8000,8000, 36 months,0.0749,248.82,A,A4,4 years,MORTGAGE,61000,Not Verified,2011-05-01,Fully Paid,871xx,NM,18.75,0,01-09-1999,0,NA,NA,15,0,3147,0.331,27,f,0,0,8581.224201,8581.22,8000,581.22,0,0,0,2012-08-01,5026.01,2016-05-01
757895,957991,3000,3000,3000, 36 months,0.0542,90.48,A,A1,5 years,MORTGAGE,130000,Verified,2011-05-01,Fully Paid,890xx,NV,4.47,0,01-03-1981,0,NA,NA,8,0,85,0.002,36,f,0,0,3087.54,3087.54,3000,87.54,0,0,0,2012-01-01,2545.16,2011-12-01
757906,958004,22000,22000,21975, 60 months,0.1349,506.11,C,C2,5 years,RENT,150000,Source Verified,2011-05-01,Current,940xx,CA,12.14,0,01-07-1995,0,NA,NA,14,0,38064,0.59,36,f,513,512,29839.05,29805.28,21486.97,8352.08,0,0,0,2016-05-01,506.11,2016-04-01
757934,958037,6000,6000,5975, 60 months,0.1099,130.43,B,B3,7 years,MORTGAGE,67200,Source Verified,2011-05-01,Current,919xx,CA,7.68,0,01-11-1996,0,NA,NA,16,0,12007,0.395,30,f,140,139,7678.73,7646.78,5860.05,1818.68,0,0,0,2016-05-01,130.43,2016-04-01
757943,958046,4000,4000,4000, 60 months,0.1059,86.16,B,B2,5 years,MORTGAGE,39600,Not Verified,2011-05-01,Charged Off,424xx,KY,1.03,0,01-03-2000,1,NA,NA,5,0,1218,0.097,33,f,0,0,1895.41,1895.41,1219.55,661.45,0,14.41,0,2013-04-01,86.16,2016-05-01
757952,958055,2000,2000,2000, 36 months,0.1299,67.38,C,C1,< 1 year,MORTGAGE,17280,Source Verified,2011-05-01,Fully Paid,411xx,KY,1.74,0,01-05-2003,0,NA,NA,3,0,656,0.137,5,f,0,0,2423.448993,2423.45,2000,423.45,0,0,0,2014-04-01,202.75,2016-03-01
757964,958070,5000,5000,5000, 36 months,0.1599,175.77,D,D2,9 years,RENT,21000,Source Verified,2011-05-01,Charged Off,070xx,NJ,19.89,0,01-08-2006,0,NA,NA,17,0,9179,0.515,17,f,0,0,2227.16,2227.16,1405.31,696.73,0,125.12,1.45,2012-06-01,175.77,2012-10-01
757985,958094,4800,4800,4775, 36 months,0.1059,156.22,B,B2,1 year,RENT,45000,Source Verified,2011-05-01,Fully Paid,191xx,PA,20.69,0,01-02-2003,1,49,NA,10,0,2065,0.183,22,f,0,0,5623.730668,5594.44,4800,823.73,0,0,0,2014-06-01,163,2014-05-01
758033,958147,35000,29800,29750, 60 months,0.2025,793.67,F,F1,1 year,RENT,300000,Verified,2011-05-01,Fully Paid,217xx,MD,8.9,0,01-03-1995,0,NA,NA,11,0,28764,0.856,31,f,0,0,46895.01003,46816.33,29800,17095.01,0,0,0,2015-07-01,8821.17,2015-07-01
758038,958152,7575,7575,7575, 60 months,0.1839,193.97,E,E2,6 years,MORTGAGE,26160,Source Verified,2011-05-01,Current,494xx,MI,8.67,0,01-04-2005,2,NA,107,3,1,1642,0.469,14,f,191,191,11442.63,11442.63,7383.53,4059.1,0,0,0,2016-05-01,193.97,2016-05-01
758046,958161,7000,7000,6950, 60 months,0.1349,161.04,C,C2,1 year,RENT,36000,Verified,2011-05-01,Current,110xx,NY,13.4,0,01-12-2006,1,NA,NA,9,0,2761,0.221,9,f,175,174,9475.12,9407.26,6825.31,2649.81,0,0,0,2016-05-01,161.04,2016-05-01
758048,958163,6000,6000,6000, 60 months,0.1149,131.93,B,B4,4 years,MORTGAGE,119238,Not Verified,2011-05-01,Fully Paid,210xx,MD,4.8,0,01-07-1983,0,47,NA,16,0,12150,0.286,47,f,0,0,7047.781962,7047.78,6000,1047.78,0,0,0,2013-03-01,4426.71,2016-05-01
758071,958187,10000,10000,10000, 36 months,0.0599,304.18,A,A2,6 years,MORTGAGE,62500,Not Verified,2011-06-01,Fully Paid,554xx,MN,15.36,0,01-02-1995,2,NA,NA,12,0,10148,0.309,29,f,0,0,10950.24663,10950.25,10000,950.25,0,0,0,2014-06-01,308.86,2014-06-01
758125,958249,6475,6475,6475, 36 months,0.0999,208.9,B,B1,2 years,RENT,42000,Not Verified,2011-05-01,Fully Paid,112xx,NY,8.49,0,01-10-2005,0,NA,NA,4,0,4845,0.723,9,f,0,0,6912.773686,6912.77,6475,437.77,0,0,0,2012-03-01,5246.35,2016-03-01
758131,958255,10350,10350,10350, 60 months,0.2062,277.8,F,F2,3 years,RENT,50004,Source Verified,2011-05-01,Charged Off,331xx,FL,18,0,01-12-2006,1,NA,NA,11,0,9936,0.546,14,f,0,0,1557.49,1557.49,409.75,700.13,0,447.61,4.26,2011-10-01,277.8,2012-03-01
758172,958301,5000,5000,5000, 36 months,0.0849,157.82,A,A5,< 1 year,MORTGAGE,82500,Source Verified,2011-05-01,Fully Paid,080xx,NJ,6.71,0,01-10-1994,0,NA,NA,4,0,1612,0.113,18,f,0,0,5458.533921,5458.53,5000,458.53,0,0,0,2012-10-01,3104.73,2016-05-01
758218,958352,15000,15000,14624, 36 months,0.0749,466.53,A,A4,5 years,MORTGAGE,40000,Not Verified,2011-05-01,Fully Paid,347xx,FL,22.44,0,01-12-1996,0,NA,NA,13,0,13951,0.324,22,f,0,0,16794.85415,16371.97,15000,1794.85,0,0,0,2014-06-01,500.86,2014-05-01
758239,958376,4000,4000,4000, 36 months,0.1099,130.94,B,B3,7 years,RENT,41000,Not Verified,2011-05-01,Fully Paid,856xx,AZ,18.7,0,01-06-2005,3,NA,NA,4,0,3605,0.546,9,f,0,0,4713.667226,4713.67,4000,713.67,0,0,0,2014-06-01,145.95,2016-04-01
758242,958380,6000,6000,6000, 36 months,0.1349,203.59,C,C2,10+ years,RENT,90000,Not Verified,2011-05-01,Fully Paid,070xx,NJ,19.68,0,01-06-1987,1,64,NA,6,0,6686,0.868,18,f,0,0,7328.918456,7328.92,6000,1328.92,0,0,0,2014-06-01,223.99,2016-05-01
758259,958403,3000,3000,3000, 36 months,0.1059,97.64,B,B2,2 years,MORTGAGE,50000,Not Verified,2011-05-01,Fully Paid,198xx,DE,21.5,0,01-10-2000,0,NA,NA,20,0,15023,0.442,27,f,0,0,3514.81627,3514.82,3000,514.82,0,0,0,2014-06-01,104.12,2016-01-01
758263,958408,15000,15000,15000, 60 months,0.1749,376.76,D,D5,1 year,RENT,69996,Source Verified,2011-05-01,Fully Paid,020xx,MA,18.58,0,01-01-1997,0,NA,NA,9,0,13962,0.793,36,f,0,0,16881.76718,16881.77,15000,1881.77,0,0,0,2012-03-01,13873.79,2014-10-01
